         7724124 function calls (7720074 primitive calls) in 239.023 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      434    0.004    0.000   12.422    0.029 /usr/lib/python3.6/http/client.py:596(_safe_read)
      221    0.004    0.000    0.114    0.001 /usr/lib/python3.6/email/parser.py:60(parsestr)
     1760    0.004    0.000    0.007    0.000 /usr/lib/python3.6/email/_policybase.py:281(_sanitize_header)
      442    0.004    0.000    0.011    0.000 /usr/lib/python3.6/multiprocessing/connection.py:501(Pipe)
     1114    0.003    0.000    0.003    0.000 {method 'replace' of 'str' objects}
     4480    0.003    0.000    0.003    0.000 /usr/lib/python3.6/multiprocessing/util.py:48(debug)
      500    0.003    0.000    0.102    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/lib/function_base.py:3398(percentile)
      221    0.003    0.000    0.014    0.000 /usr/lib/python3.6/urllib/parse.py:830(urlencode)
      443    0.003    0.000    0.003    0.000 {method 'readlines' of '_io._IOBase' objects}
      442    0.003    0.000    7.095    0.016 /usr/lib/python3.6/http/client.py:956(send)
     2652    0.003    0.000    0.006    0.000 /usr/lib/python3.6/urllib/parse.py:808(quote_from_bytes)
      221    0.003    0.000    0.007    0.000 /usr/lib/python3.6/queue.py:115(put)
      884    0.003    0.000    0.003    0.000 /usr/lib/python3.6/multiprocessing/connection.py:117(__init__)
      221    0.003    0.000   15.139    0.069 /usr/lib/python3.6/multiprocessing/pool.py:537(terminate)
      200    0.003    0.000    0.041    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/group.py:53(create_dataset)
      221    0.003    0.000    0.003    0.000 /usr/lib/python3.6/urllib/request.py:635(http_response)
    10869    0.003    0.000    0.003    0.000 {method 'encode' of 'str' objects}
     2748    0.003    0.000    0.003    0.000 {method 'split' of 'str' objects}
      223    0.003    0.000    0.006    0.000 /usr/lib/python3.6/urllib/parse.py:361(urlparse)
     2431    0.003    0.000    0.008    0.000 /usr/lib/python3.6/email/feedparser.py:128(__next__)
     3600    0.003    0.000    0.003    0.000 {built-in method builtins.divmod}
      221    0.003    0.000    0.017    0.000 /scratch/yyl/noisecorre/kepio.py:94(get_id)
      221    0.003    0.000    0.170    0.001 /usr/lib/python3.6/json/decoder.py:334(decode)
      221    0.003    0.000    7.099    0.032 /usr/lib/python3.6/http/client.py:1017(_send_output)
      884    0.003    0.000    0.005    0.000 /usr/lib/python3.6/tempfile.py:285(rng)
      221    0.003    0.000    0.023    0.000 /usr/lib/python3.6/multiprocessing/queues.py:339(put)
      884    0.003    0.000    0.147    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:162(__init__)
     3000    0.003    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/lib/type_check.py:250(iscomplexobj)
      221    0.003    0.000    7.086    0.032 /usr/lib/python3.6/http/client.py:933(connect)
      250    0.003    0.000    0.007    0.000 /usr/lib/python3.6/warnings.py:119(filterwarnings)
     1105    0.003    0.000    0.007    0.000 /usr/lib/python3.6/threading.py:1062(_wait_for_tstate_lock)
      200    0.003    0.000    0.005    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/group.py:248(__setitem__)
     3816    0.003    0.000    0.003    0.000 {method 'rpartition' of 'str' objects}
     9600    0.003    0.000    0.032    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/_methods.py:45(_all)
      221    0.003    0.000    7.112    0.032 /usr/lib/python3.6/http/client.py:1241(_send_request)
      600    0.003    0.000    9.485    0.016 /home/yangyangli/.local/lib/python3.6/site-packages/astropy/stats/sigma_clipping.py:226(sigma_clip)
     3000    0.003    0.000    0.003    0.000 {built-in method numpy.core.multiarray.can_cast}
      225    0.003    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/indexes/base.py:2033(__contains__)
      221    0.003    0.000    7.082    0.032 /usr/lib/python3.6/socket.py:688(create_connection)
      600    0.003    0.000    0.040    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:6350(array)
      221    0.003    0.000    0.011    0.000 /usr/lib/python3.6/multiprocessing/reduction.py:48(dumps)
      221    0.003    0.000    0.007    0.000 /usr/lib/python3.6/email/feedparser.py:101(push)
      221    0.003    0.000    0.164    0.001 /usr/lib/python3.6/socket.py:728(getaddrinfo)
    11456    0.003    0.000    0.003    0.000 {method 'items' of 'dict' objects}
      221    0.003    0.000    0.190    0.001 /usr/lib/python3.6/multiprocessing/pool.py:248(_setup_queues)
      221    0.003    0.000    0.009    0.000 /usr/lib/python3.6/socket.py:649(close)
      300    0.003    0.000    0.003    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:119(get_lcpl)
      221    0.003    0.000    0.003    0.000 /usr/lib/python3.6/socket.py:139(__init__)
     1263    0.003    0.000    0.011    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:1821(sum)
      221    0.003    0.000    0.003    0.000 /usr/lib/python3.6/email/feedparser.py:53(__init__)
      221    0.003    0.000    0.007    0.000 /usr/lib/python3.6/multiprocessing/connection.py:181(send_bytes)
        3    0.002    0.001    0.003    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/internals.py:5017(_stack_arrays)
      221    0.002    0.000    0.004    0.000 /usr/lib/python3.6/urllib/request.py:1233(_get_content_length)
     8400    0.002    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:7813(asanyarray)
      200    0.002    0.000    0.003    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/filters.py:73(generate_dcpl)
      663    0.002    0.000    0.002    0.000 /usr/lib/python3.6/threading.py:1120(daemon)
      442    0.002    0.000    0.008    0.000 /usr/lib/python3.6/threading.py:1104(is_alive)
      221    0.002    0.000    3.479    0.016 /scratch/yyl/noisecorre/keputils.py:200(local_view)
     1105    0.002    0.000    0.009    0.000 /usr/lib/python3.6/multiprocessing/process.py:181(exitcode)
      221    0.002    0.000    0.002    0.000 {method 'dump' of '_pickle.Pickler' objects}
      221    0.002    0.000    0.003    0.000 /usr/lib/python3.6/http/client.py:836(__init__)
      221    0.002    0.000    0.002    0.000 {method 'repeat' of 'numpy.generic' objects}
      221    0.002    0.000    0.020    0.000 /usr/lib/python3.6/urllib/request.py:326(__init__)
      221    0.002    0.000    0.012    0.000 {method 'close' of '_io.BufferedReader' objects}
      884    0.002    0.000    0.003    0.000 /usr/lib/python3.6/weakref.py:109(remove)
      884    0.002    0.000    0.002    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:91(_make_methods)
      663    0.002    0.000    0.005    0.000 /usr/lib/python3.6/threading.py:1024(join)
      213    0.002    0.000   13.678    0.064 /usr/lib/python3.6/http/client.py:558(_readall_chunked)
      100    0.002    0.000    0.031    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/files.py:230(__init__)
      221    0.002    0.000    0.079    0.000 /usr/lib/python3.6/email/feedparser.py:173(feed)
      884    0.002    0.000    0.003    0.000 /usr/lib/python3.6/email/message.py:29(_splitparam)
      898    0.002    0.000    0.004    0.000 {built-in method _warnings.warn}
     1021    0.002    0.000    0.053    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/numeric.py:790(argwhere)
      884    0.002    0.000    0.002    0.000 /usr/lib/python3.6/weakref.py:339(__init__)
      221    0.002    0.000   58.545    0.265 /usr/local/lib/python3.6/dist-packages/kplr/api.py:412(light_curves)
      663    0.002    0.000    0.002    0.000 /usr/lib/python3.6/threading.py:966(_stop)
      502    0.002    0.000    3.020    0.006 /usr/lib/python3.6/multiprocessing/popen_fork.py:43(wait)
     2652    0.002    0.000    0.008    0.000 /usr/lib/python3.6/urllib/parse.py:747(quote)
      221    0.002    0.000    0.014    0.000 /usr/lib/python3.6/email/feedparser.py:184(close)
    10200    0.002    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:3444(_get_mask)
      221    0.002    0.000    0.009    0.000 /usr/lib/python3.6/urllib/request.py:350(full_url)
      515    0.002    0.000    0.003    0.000 /usr/lib/python3.6/re.py:286(_compile)
     1760    0.002    0.000    0.009    0.000 /usr/lib/python3.6/email/_policybase.py:311(header_fetch_parse)
     7072    0.002    0.000    0.002    0.000 {method 'bit_length' of 'int' objects}
     1105    0.002    0.000    0.002    0.000 /usr/lib/python3.6/multiprocessing/process.py:162(daemon)
      500    0.002    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/lib/function_base.py:3659(_quantile_is_valid)
     1768    0.002    0.000    0.002    0.000 /usr/lib/python3.6/email/message.py:479(set_raw)
      221    0.002    0.000    0.006    0.000 /usr/lib/python3.6/urllib/request.py:381(_parse)
     1101    0.002    0.000    0.010    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:1933(any)
     2652    0.002    0.000    0.010    0.000 /usr/lib/python3.6/urllib/parse.py:791(quote_plus)
      884    0.002    0.000    0.002    0.000 /usr/lib/python3.6/weakref.py:334(__new__)
      442    0.002    0.000    0.073    0.000 /usr/lib/python3.6/email/feedparser.py:178(_call_parse)
      442    0.002    0.000    0.004    0.000 /usr/lib/python3.6/socket.py:97(_intenum_converter)
     1760    0.002    0.000    0.002    0.000 /usr/lib/python3.6/email/utils.py:51(_has_surrogates)
      221    0.002    0.000    0.002    0.000 {built-in method posix.write}
      221    0.002    0.000    0.003    0.000 /usr/lib/python3.6/urllib/parse.py:932(splittype)
      663    0.002    0.000    0.002    0.000 /usr/lib/python3.6/threading.py:1136(daemon)
      221    0.002    0.000    0.022    0.000 /scratch/yyl/noisecorre/transit_basic.py:78(__init__)
      221    0.002    0.000   15.141    0.069 /usr/lib/python3.6/multiprocessing/pool.py:610(__exit__)
     2922    0.002    0.000    0.002    0.000 {method 'startswith' of 'str' objects}
     1002    0.002    0.000    0.002    0.000 {method 'take' of 'numpy.ndarray' objects}
      221    0.002    0.000   44.087    0.199 /usr/lib/python3.6/urllib/request.py:1345(http_open)
     1263    0.001    0.000    0.001    0.000 {built-in method builtins.abs}
      224    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/frame.py:2690(_getitem_column)
      221    0.001    0.000    0.008    0.000 /usr/lib/python3.6/urllib/request.py:308(request_host)
      221    0.001    0.000    0.997    0.005 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:882(argsort)
      588    0.001    0.000    0.003    0.000 /usr/lib/python3.6/enum.py:265(__call__)
      221    0.001    0.000    0.005    0.000 /usr/lib/python3.6/http/client.py:1071(putrequest)
      221    0.001    0.000    0.004    0.000 /usr/lib/python3.6/multiprocessing/connection.py:390(_send_bytes)
     1768    0.001    0.000    0.001    0.000 {method 'release' of '_thread.lock' objects}
      226    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/series.py:432(values)
     1105    0.001    0.000    0.011    0.000 /usr/lib/python3.6/multiprocessing/process.py:112(terminate)
      226    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/internals.py:4742(external_values)
     2873    0.001    0.000    0.001    0.000 {method 'discard' of 'set' objects}
      221    0.001    0.000    0.001    0.000 {method 'setsockopt' of '_socket.socket' objects}
      200    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/filters.py:207(get_filters)
     1768    0.001    0.000    0.002    0.000 /usr/lib/python3.6/_weakrefset.py:38(_remove)
     1800    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:3175(_scalar_heuristic)
      663    0.001    0.000    0.014    0.000 /usr/lib/python3.6/email/message.py:588(get_content_maintype)
     3600    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:6367(is_masked)
      221    0.001    0.000    0.003    0.000 /usr/lib/python3.6/http/client.py:405(close)
      884    0.001    0.000    0.002    0.000 /usr/lib/python3.6/threading.py:251(_acquire_restore)
      221    0.001    0.000  140.196    0.634 /usr/lib/python3.6/multiprocessing/pool.py:637(get)
      884    0.001    0.000    0.004    0.000 /usr/lib/python3.6/multiprocessing/connection.py:130(__del__)
     2652    0.001    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:506(is_set)
       14    0.001    0.000    0.001    0.000 {built-in method marshal.loads}
      588    0.001    0.000    0.001    0.000 /usr/lib/python3.6/enum.py:515(__new__)
      221    0.001    0.000    0.003    0.000 /usr/lib/python3.6/email/feedparser.py:70(close)
     1105    0.001    0.000    0.002    0.000 /usr/lib/python3.6/threading.py:242(__exit__)
      221    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/parser.py:18(__init__)
      300    0.001    0.000    0.004    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:109(_e)
      221    0.001    0.000    0.002    0.000 /usr/lib/python3.6/email/feedparser.py:197(_new_message)
     1105    0.001    0.000    0.001    0.000 {built-in method posix.WIFSIGNALED}
      923    0.001    0.000    0.001    0.000 {built-in method builtins.max}
     2415    0.001    0.000    0.001    0.000 {method 'join' of 'bytes' objects}
      221    0.001    0.000    0.002    0.000 /usr/lib/python3.6/threading.py:334(notify)
    40/38    0.001    0.000    0.001    0.000 {built-in method builtins.__build_class__}
      726    0.001    0.000    0.001    0.000 {built-in method builtins.min}
      250    0.001    0.000    0.002    0.000 /usr/lib/python3.6/warnings.py:159(_add_filter)
      232    0.001    0.000    0.001    0.000 {built-in method numpy.core.multiarray.arange}
      200    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:43(guess_dtype)
      600    0.001    0.000    0.198    0.000 {function MaskedArray.var at 0x7f0977350bf8}
      442    0.001    0.000   44.089    0.100 /usr/lib/python3.6/urllib/request.py:497(_call_chain)
     1326    0.001    0.000    0.001    0.000 {method 'fullmatch' of '_sre.SRE_Pattern' objects}
     2040    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
     1770    0.001    0.000    0.001    0.000 {method 'lstrip' of 'str' objects}
      221    0.001    0.000   44.110    0.200 /usr/lib/python3.6/urllib/request.py:140(urlopen)
      442    0.001    0.000    0.006    0.000 /usr/lib/python3.6/socket.py:413(close)
      500    0.001    0.000    0.096    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/lib/function_base.py:3647(_quantile_unchecked)
     1125    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x9ec020}
      213    0.001    0.000    0.002    0.000 /usr/lib/python3.6/http/client.py:520(_read_and_discard_trailer)
      221    0.001    0.000   13.679    0.062 /usr/lib/python3.6/http/client.py:438(read)
        2    0.001    0.001    0.001    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/internals.py:5298(<listcomp>)
      221    0.001    0.000    0.005    0.000 /usr/lib/python3.6/http/client.py:370(_check_close)
     1105    0.001    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:239(__enter__)
     1000    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:86(take)
     1105    0.001    0.000    0.001    0.000 {method 'append' of 'collections.deque' objects}
      221    0.001    0.000    7.113    0.032 /usr/lib/python3.6/http/client.py:1236(request)
      100    0.001    0.000    0.002    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/compat.py:103(filename_encode)
      200    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/group.py:34(__init__)
      221    0.001    0.000    0.001    0.000 /usr/lib/python3.6/encodings/idna.py:147(encode)
        1    0.001    0.001    0.001    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/io/parsers.py:1685(__init__)
     2037    0.001    0.000    0.001    0.000 {built-in method _thread.get_ident}
     1105    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/process.py:146(name)
      884    0.001    0.000    0.001    0.000 {built-in method _weakref._remove_dead_weakref}
      221    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:942(close)
     2119    0.001    0.000    0.001    0.000 {method 'find' of 'str' objects}
      442    0.001    0.000    0.002    0.000 /usr/lib/python3.6/email/feedparser.py:122(pushlines)
      750    0.001    0.000    0.011    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:2337(amin)
      221    0.001    0.000    0.007    0.000 /usr/lib/python3.6/socket.py:403(_decref_socketios)
      221    0.001    0.000   44.089    0.199 /usr/lib/python3.6/urllib/request.py:536(_open)
      221    0.001    0.000    3.476    0.016 /scratch/yyl/noisecorre/keputils.py:152(generate_view)
      221    0.001    0.000    0.002    0.000 {function HTTPResponse.close at 0x7f0976f5c0d0}
      600    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/astropy/stats/sigma_clipping.py:108(__init__)
      221    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/batman/transitmodel.py:183(_get_fac)
      502    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/process.py:190(ident)
     1021    0.001    0.000    0.023    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:1577(nonzero)
      221    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:367(data)
      224    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/generic.py:2484(_get_item_cache)
      514    0.001    0.000    0.004    0.000 /usr/lib/python3.6/re.py:231(compile)
     1105    0.001    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:254(_is_owned)
      221    0.001    0.000    0.002    0.000 /usr/lib/python3.6/multiprocessing/connection.py:365(_send)
      221    0.001    0.000  140.194    0.634 /usr/lib/python3.6/multiprocessing/pool.py:634(wait)
      221    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:394(get_full_url)
     1000    0.001    0.000    0.001    0.000 {built-in method numpy.core.multiarray.count_nonzero}
     1327    0.001    0.000    0.001    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
      221    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/context.py:232(get_context)
      221    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:879(_get_hostport)
      221    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/feedparser.py:210(_pop_message)
     1326    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/context.py:186(get_context)
      223    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:394(urlsplit)
      884    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/context.py:196(get_start_method)
      221    0.001    0.000    7.099    0.032 /usr/lib/python3.6/http/client.py:1223(endheaders)
      442    0.001    0.000    0.001    0.000 {method 'extend' of 'collections.deque' objects}
      884    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/process.py:35(current_process)
      884    0.001    0.000    0.001    0.000 {method 'seek' of '_io.StringIO' objects}
      221    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/pool.py:627(ready)
     1331    0.001    0.000    0.001    0.000 {method 'strip' of 'str' objects}
      100    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/files.py:291(<listcomp>)
      221    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:923(unwrap)
      221    0.001    0.000    0.012    0.000 /usr/lib/python3.6/http/client.py:400(_close_conn)
      884    0.001    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:248(_release_save)
      221    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:417(flush)
     1989    0.001    0.000    0.001    0.000 {method 'popleft' of 'collections.deque' objects}
      442    0.001    0.000    0.001    0.000 {method 'read' of '_io.StringIO' objects}
     1000    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/numeric.py:371(count_nonzero)
      426    0.001    0.000    0.001    0.000 {method 'find' of 'bytes' objects}
      886    0.001    0.000    0.001    0.000 {method 'partition' of 'str' objects}
      221    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:945(splithost)
      400    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:269(__init__)
     2652    0.001    0.000    0.001    0.000 {method 'rstrip' of 'bytes' objects}
      221    0.001    0.000    0.001    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
      221    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:804(_get_content_length)
      884    0.001    0.000    0.001    0.000 {method 'count' of 'str' objects}
      873    0.001    0.000    0.001    0.000 {built-in method posix.WEXITSTATUS}
      221    0.000    0.000    0.000    0.000 /usr/lib/python3.6/queue.py:199(_init)
      221    0.000    0.000    0.001    0.000 /usr/lib/python3.6/email/message.py:303(set_payload)
      221    0.000    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:404(repeat)
      663    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:344(full_url)
      221    0.000    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:95(__enter__)
     1547    0.000    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:995(_output)
      221    0.000    0.000    0.000    0.000 {method '__enter__' of '_multiprocessing.SemLock' objects}
    135/2    0.000    0.000    0.001    0.001 /usr/lib/python3.6/abc.py:196(__subclasscheck__)
     1547    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:416(has_header)
      221    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
     1105    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
      446    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:109(_coerce_args)
     1326    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:1303(<genexpr>)
      884    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:412(add_unredirected_header)
      442    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
      100    0.000    0.000    0.001    0.000 /usr/lib/python3.6/os.py:794(fsencode)
     1105    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
      221    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
      221    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.result_type}
      884    0.000    0.000    0.003    0.000 /usr/lib/python3.6/multiprocessing/connection.py:360(_close)
      221    0.000    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:98(__exit__)
      884    0.000    0.000    0.000    0.000 {built-in method builtins.id}
      221    0.000    0.000    0.000    0.000 /usr/lib/python3.6/warnings.py:173(resetwarnings)
      237    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/internals.py:4684(_block)
      873    0.000    0.000    0.000    0.000 {built-in method posix.WIFEXITED}
      442    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:389(get_method)
      221    0.000    0.000    0.000    0.000 {method 'getbuffer' of '_io.BytesIO' objects}
     1000    0.000    0.000    0.000    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
     1326    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:1243(<genexpr>)
      221    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/kplr/api.py:93(__init__)
     1326    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/util.py:44(sub_debug)
     1105    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
      221    0.000    0.000    0.001    0.000 /usr/lib/python3.6/queue.py:206(_put)
      442    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
     1105    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       86    0.000    0.000    0.000    0.000 {built-in method posix.stat}
      250    0.000    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:2227(amax)
      225    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/common.py:395(_apply_if_callable)
      663    0.000    0.000    0.000    0.000 {method 'locked' of '_thread.lock' objects}
      308    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
      221    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/connection.py:134(_check_closed)
      221    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:1007(splittag)
      312    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
      221    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x7f0976f5c158}
     1400    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:236(id)
     1326    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:363(data)
      226    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/internals.py:199(external_values)
      601    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1835(_get_dtype_type)
      322    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/common.py:811(is_integer_dtype)
      442    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/feedparser.py:125(__iter__)
      252    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       29    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.empty}
      443    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
       21    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1233(find_spec)
      443    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
      221    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/connection.py:142(_check_writable)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:830(get_data)
        4    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/missing.py:189(_isna_ndarraylike)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
      221    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/numeric.py:1927(isscalar)
      221    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
      232    0.000    0.000    0.000    0.000 {built-in method posix.WTERMSIG}
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:250(_optimize_charset)
      221    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:781(getcode)
      221    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:746(info)
      221    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/function_base.py:13(_index_deprecate)
      221    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:600(unquote)
      221    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:899(set_debuglevel)
        2    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/compat/__init__.py:124(lrange)
        1    0.000    0.000    0.105    0.105 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/io/parsers.py:414(_read)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:446(add_handler)
       88    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/series.py:4019(_sanitize_array)
      221    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:405(has_proxy)
       16    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:870(_find_spec)
