         658106 function calls (656644 primitive calls) in 21.185 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       21    0.000    0.000    0.709    0.034 /usr/lib/python3.6/http/client.py:933(connect)
       21    0.000    0.000    0.000    0.000 transitsim.py:100(<listcomp>)
      114    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       21    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:830(urlencode)
       21    0.000    0.000    0.001    0.000 /usr/lib/python3.6/queue.py:27(__init__)
       42    0.000    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:1104(is_alive)
       62    0.000    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:552(transpose)
       42    0.000    0.000    0.709    0.017 /usr/lib/python3.6/http/client.py:956(send)
      306    0.000    0.000    0.001    0.000 {method '_checkReadable' of '_io._IOBase' objects}
       21    0.000    0.000    0.011    0.001 /usr/lib/python3.6/email/parser.py:60(parsestr)
       23    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:361(urlparse)
      593    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      105    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/process.py:150(name)
       84    0.000    0.000    0.001    0.000 /usr/lib/python3.6/tempfile.py:285(rng)
      658    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:656(<listcomp>)
       41    0.000    0.000    0.157    0.004 /home/yangyangli/.local/lib/python3.6/site-packages/astropy/stats/sigma_clipping.py:226(sigma_clip)
       42    0.000    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/connection.py:501(Pipe)
       84    0.000    0.000    0.014    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:162(__init__)
       40    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/filters.py:207(get_filters)
      252    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:808(quote_from_bytes)
       21    0.000    0.000    0.014    0.001 /usr/lib/python3.6/json/decoder.py:334(decode)
       84    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/connection.py:117(__init__)
      216    0.000    0.000    0.011    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:4080(__mul__)
      231    0.000    0.000    0.001    0.000 /usr/lib/python3.6/email/feedparser.py:128(__next__)
      280    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.create_dynamic}
       41    0.000    0.000    0.182    0.004 /home/yangyangli/.local/lib/python3.6/site-packages/astropy/stats/sigma_clipping.py:369(sigma_clipped_stats)
       21    0.000    0.000    0.002    0.000 /scratch/yyl/noisecorre/kepio.py:94(get_id)
       23    0.000    0.000    0.001    0.000 /usr/lib/python3.6/warnings.py:119(filterwarnings)
       46    0.000    0.000    0.009    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/lib/function_base.py:3398(percentile)
       21    0.000    0.000    0.000    0.000 {method 'dump' of '_pickle.Pickler' objects}
      537    0.000    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:1546(_shrink_mask)
       21    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:1238(do_request_)
       21    0.000    0.000    0.710    0.034 /usr/lib/python3.6/http/client.py:1017(_send_output)
       21    0.000    0.000    0.001    0.000 /usr/lib/python3.6/email/feedparser.py:101(push)
       41    0.000    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:6350(array)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/feedparser.py:53(__init__)
      623    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:596(filled)
       21    0.000    0.000    0.014    0.001 /usr/lib/python3.6/socket.py:728(getaddrinfo)
      105    0.000    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:1062(_wait_for_tstate_lock)
      206    0.000    0.000    0.014    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:4104(__truediv__)
      618    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:6989(reshape)
       63    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:1136(daemon)
       21    0.000    0.000    0.711    0.034 /usr/lib/python3.6/http/client.py:1241(_send_request)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:1233(_get_content_length)
       25    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/indexes/base.py:2033(__contains__)
       25    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1233(find_spec)
       21    0.000    0.000    0.708    0.034 /usr/lib/python3.6/socket.py:688(create_connection)
       21    0.000    0.000    0.002    0.000 /usr/lib/python3.6/urllib/request.py:326(__init__)
       21    0.000    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/reduction.py:48(dumps)
      986    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
       60    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:109(_e)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:635(http_response)
       21    0.000    0.000    0.001    0.000 /usr/lib/python3.6/socket.py:649(close)
     1718    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       21    0.000    0.000    0.019    0.001 /usr/lib/python3.6/multiprocessing/pool.py:248(_setup_queues)
       21    0.000    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/connection.py:181(send_bytes)
       21    0.000    0.000    0.000    0.000 {method 'repeat' of 'numpy.generic' objects}
      105    0.000    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/process.py:181(exitcode)
       21    0.000    0.000    1.233    0.059 /usr/lib/python3.6/multiprocessing/pool.py:537(terminate)
       21    0.000    0.000    0.570    0.027 /scratch/yyl/noisecorre/keputils.py:200(local_view)
       42    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/message.py:120(__init__)
       40    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:43(guess_dtype)
       21    0.000    0.000    0.001    0.000 /usr/lib/python3.6/email/feedparser.py:184(close)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/socket.py:139(__init__)
       21    0.000    0.000    1.351    0.064 /usr/lib/python3.6/http/client.py:558(_readall_chunked)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:836(__init__)
       61    0.000    0.000    0.001    0.000 /usr/lib/python3.6/re.py:286(_compile)
        2    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        4    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/missing.py:189(_isna_ndarraylike)
      206    0.000    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:5316(argsort)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:830(get_data)
      322    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/common.py:811(is_integer_dtype)
      601    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1835(_get_dtype_type)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/queue.py:115(put)
       63    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:1024(join)
      659    0.000    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/_methods.py:45(_all)
       20    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/compat.py:103(filename_encode)
       39    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.empty}
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
      246    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:250(_optimize_charset)
      723    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
       21    0.000    0.000    0.007    0.000 /usr/lib/python3.6/email/feedparser.py:173(feed)
       94    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
      206    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/lib/type_check.py:250(iscomplexobj)
       21    0.000    0.000    4.779    0.228 /usr/local/lib/python3.6/dist-packages/kplr/api.py:412(light_curves)
       40    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/group.py:34(__init__)
       84    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:91(_make_methods)
       88    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:1933(any)
      574    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:7813(asanyarray)
      618    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:3172(_is_scalar)
       63    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:966(_stop)
      252    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:791(quote_plus)
       84    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/message.py:29(_splitparam)
      206    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.can_cast}
       42    0.000    0.000    0.238    0.006 /usr/lib/python3.6/multiprocessing/popen_fork.py:43(wait)
       21    0.000    0.000    0.001    0.000 {method 'close' of '_io.BufferedReader' objects}
       21    0.000    0.000    1.233    0.059 /usr/lib/python3.6/multiprocessing/pool.py:610(__exit__)
       84    0.000    0.000    0.000    0.000 /usr/lib/python3.6/weakref.py:339(__init__)
      672    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
       21    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:308(request_host)
       21    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:350(full_url)
       84    0.000    0.000    0.000    0.000 /usr/lib/python3.6/weakref.py:109(remove)
      168    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/utils.py:51(_has_surrogates)
      188    0.000    0.000    0.000    0.000 /usr/lib/python3.6/enum.py:265(__call__)
      168    0.000    0.000    0.001    0.000 /usr/lib/python3.6/email/_policybase.py:311(header_fetch_parse)
      252    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:747(quote)
      188    0.000    0.000    0.000    0.000 /usr/lib/python3.6/enum.py:515(__new__)
       80    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:269(__init__)
       18    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:870(_find_spec)
        2    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/compat/__init__.py:124(lrange)
      168    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/message.py:479(set_raw)
       26    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/series.py:432(values)
       21    0.000    0.000    0.000    0.000 {built-in method posix.write}
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/connection.py:390(_send_bytes)
       63    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:1120(daemon)
       21    0.000    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:381(_parse)
       24    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/frame.py:2690(_getitem_column)
       42    0.000    0.000    0.007    0.000 /usr/lib/python3.6/email/feedparser.py:178(_call_parse)
      348    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_weakrefset.py:70(__contains__)
      105    0.000    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/process.py:112(terminate)
       26    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/internals.py:4742(external_values)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:1071(putrequest)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:446(add_handler)
       21    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
       42    0.000    0.000    0.000    0.000 /usr/lib/python3.6/socket.py:97(_intenum_converter)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:932(splittype)
      476    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       84    0.000    0.000    0.000    0.000 /usr/lib/python3.6/weakref.py:334(__new__)
        1    0.000    0.000    0.103    0.103 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/io/parsers.py:414(_read)
       88    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/series.py:4019(_sanitize_array)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:405(close)
      273    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       63    0.000    0.000    0.001    0.000 /usr/lib/python3.6/email/message.py:588(get_content_maintype)
       21    0.000    0.000    0.094    0.004 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:882(argsort)
      519    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      164    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_weakrefset.py:58(__iter__)
    25/10    0.000    0.000    0.008    0.001 <frozen importlib._bootstrap>:966(_find_and_load)
       46    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/lib/function_base.py:3659(_quantile_is_valid)
      231    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
      168    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
      134    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      9/6    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/indexes/base.py:255(__new__)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/feedparser.py:70(close)
       15    0.000    0.000    0.000    0.000 {method 'read' of '_io.FileIO' objects}
       21    0.000    0.000   13.381    0.637 /usr/lib/python3.6/multiprocessing/pool.py:637(get)
       20    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/files.py:291(<listcomp>)
      556    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/generic.py:7(_check)
       30    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:263(cache_from_source)
       21    0.000    0.000    3.358    0.160 /usr/lib/python3.6/urllib/request.py:1345(http_open)
       32    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.arange}
      168    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_weakrefset.py:38(_remove)
       21    0.000    0.000    0.002    0.000 /scratch/yyl/noisecorre/transit_basic.py:78(__init__)
       21    0.000    0.000    0.711    0.034 /usr/lib/python3.6/http/client.py:1236(request)
      703    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:3444(_get_mask)
      105    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:242(__exit__)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:334(notify)
     14/8    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:470(_parse)
       15    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:743(get_code)
       84    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:251(_acquire_restore)
       42    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
       23    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:394(urlsplit)
      139    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:57(_path_join)
      105    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/process.py:162(daemon)
        8    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_dtype}
      252    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:506(is_set)
      163    0.000    0.000    0.000    0.000 {built-in method builtins.max}
      305    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/base.py:61(is_dtype)
      105    0.000    0.000    0.000    0.000 {built-in method posix.WIFSIGNALED}
      129    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x9ec020}
       23    0.000    0.000    0.000    0.000 /usr/lib/python3.6/warnings.py:159(_add_filter)
      139    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:59(<listcomp>)
      245    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/feedparser.py:197(_new_message)
       42    0.000    0.000    3.358    0.080 /usr/lib/python3.6/urllib/request.py:497(_call_chain)
      170    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.003    0.003 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/internals.py:4880(form_blocks)
        5    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/cast.py:1207(construct_1d_object_array_from_listlike)
       42    0.000    0.000    0.001    0.000 /usr/lib/python3.6/socket.py:413(close)
       41    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/numeric.py:790(argwhere)
      126    0.000    0.000    0.000    0.000 {method 'fullmatch' of '_sre.SRE_Pattern' objects}
       84    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/connection.py:130(__del__)
      957    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/parser.py:18(__init__)
       46    0.000    0.000    0.009    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/lib/function_base.py:3647(_quantile_unchecked)
       21    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/batman/transitmodel.py:183(_get_fac)
       92    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:86(take)
       21    0.000    0.000   13.381    0.637 /usr/lib/python3.6/multiprocessing/pool.py:634(wait)
        8    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/internals.py:3363(_rebuild_blknos_and_blklocs)
    25/10    0.000    0.000    0.007    0.001 <frozen importlib._bootstrap>:936(_find_and_load_unlocked)
    11/10    0.000    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/series.py:166(__init__)
       21    0.000    0.000    1.351    0.064 /usr/lib/python3.6/http/client.py:438(read)
     28/7    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:64(_compile)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:430(_validate_bytecode_header)
       21    0.000    0.000    3.361    0.160 /usr/lib/python3.6/urllib/request.py:140(urlopen)
       69    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:2337(amin)
      105    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       10    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
       21    0.000    0.000    0.570    0.027 /scratch/yyl/noisecorre/keputils.py:152(generate_view)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:942(close)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:370(_check_close)
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
   121/35    0.000    0.000    0.001    0.000 /usr/lib/python3.6/typing.py:1145(__subclasscheck__)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:520(_read_and_discard_trailer)
      120    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:3175(_scalar_heuristic)
     16/9    0.000    0.000    0.006    0.001 <frozen importlib._bootstrap>:651(_load_unlocked)
       21    0.000    0.000    3.358    0.160 /usr/lib/python3.6/urllib/request.py:536(_open)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:367(data)
       60    0.000    0.000    0.001    0.000 /usr/lib/python3.6/re.py:231(compile)
       93    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/internals.py:3148(get_block_type)
       42    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/feedparser.py:122(pushlines)
       20    0.000    0.000    0.000    0.000 /usr/lib/python3.6/os.py:794(fsencode)
       18    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1117(_get_spec)
      105    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:239(__enter__)
     10/1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/py/_vendored_packages/apipkg.py:92(__init__)
       21    0.000    0.000    0.001    0.000 /usr/lib/python3.6/socket.py:403(_decref_socketios)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:879(_get_hostport)
       40    0.000    0.000    0.011    0.000 {function MaskedArray.var at 0x7f738caddbf8}
       21    0.000    0.000    0.000    0.000 {function HTTPResponse.close at 0x7f738c6eb0d0}
       21    0.000    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:400(_close_conn)
       84    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        2    0.000    0.000    0.001    0.000 {pandas._libs.lib.clean_index_list}
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/encodings/idna.py:147(encode)
      108    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/process.py:146(name)
      246    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:6367(is_masked)
      129    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       42    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/process.py:190(ident)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/connection.py:365(_send)
       42    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
      105    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:254(_is_owned)
       92    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.count_nonzero}
      126    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/context.py:186(get_context)
       84    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/context.py:196(get_start_method)
      127    0.000    0.000    0.000    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
      222    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/common.py:513(is_categorical_dtype)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
       84    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/pool.py:627(ready)
      162    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1527(is_float_dtype)
      189    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
       84    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:248(_release_save)
        2    0.000    0.000    0.001    0.001 /usr/lib/python3.6/linecache.py:82(updatecache)
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.putmask}
       86    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       41    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/astropy/stats/sigma_clipping.py:108(__init__)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:417(flush)
       61    0.000    0.000    0.000    0.000 /usr/lib/python3.6/enum.py:801(__and__)
        1    0.000    0.000    0.001    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/frame.py:7644(_homogenize)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:394(get_full_url)
      252    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/tokenize.py:448(open)
       84    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/feedparser.py:210(_pop_message)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/argparse.py:1749(parse_known_args)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
       21    0.000    0.000    0.000    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
      106    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_weakrefset.py:26(__exit__)
      142    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
      126    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       21    0.000    0.000    0.710    0.034 /usr/lib/python3.6/http/client.py:1223(endheaders)
       92    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/numeric.py:371(count_nonzero)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f738eb6d0d0}
       87    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/process.py:35(current_process)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/warnings.py:173(resetwarnings)
        1    0.000    0.000    0.004    0.004 transitsim.py:20(reframe)
       42    0.000    0.000    0.000    0.000 {method 'find' of 'bytes' objects}
       29    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/generic.py:4378(__setattr__)
       17    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/cast.py:971(maybe_cast_to_datetime)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/queue.py:199(_init)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:945(splithost)
       42    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
       21    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:404(repeat)
       21    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:804(_get_content_length)
       21    0.000    0.000    0.000    0.000 {method '__enter__' of '_multiprocessing.SemLock' objects}
      106    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_weakrefset.py:20(__enter__)
      105    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
       85    0.000    0.000    0.000    0.000 {built-in method posix.WIFEXITED}
       88    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/series.py:4036(_try_cast)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/pool.py:10(<module>)
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:524(spec_from_file_location)
    20/19    0.000    0.000    0.000    0.000 /usr/lib/python3.6/typing.py:875(__extrahook__)
    47/26    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:173(getwidth)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.6/multiprocessing/synchronize.py:11(<module>)
