         4981613 function calls (4908035 primitive calls) in 126.638 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3060    0.002    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:1022(get_hatch_path)
      360    0.002    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/_methods.py:151(_ptp)
     3662    0.002    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:1729(__array__)
     2880    0.002    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/ticker.py:234(set_axis)
       89    0.002    0.000    2.606    0.029 {method 'read' of '_io.BufferedReader' objects}
    10963    0.002    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:634(get_family)
    90/45    0.002    0.000   14.261    0.317 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/backend_tkagg.py:8(draw)
     2592    0.002    0.000    0.024    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:1853(inverted)
    59/53    0.002    0.000    0.009    0.000 {built-in method builtins.exec}
      405    0.002    0.000    0.005    0.000 /usr/lib/python3.6/email/message.py:462(get)
     1215    0.002    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:190(_set_labelrotation)
     2214    0.002    0.000    0.010    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:357(ymax)
      891    0.002    0.000    0.017    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/markers.py:753(_set_tickleft)
5220/4860    0.002    0.000    0.009    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/spines.py:158(_ensure_position_is_set)
       45    0.002    0.000    0.003    0.000 /usr/lib/python3.6/socket.py:218(makefile)
      720    0.002    0.000    0.006    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:1587(set_minor_formatter)
      603    0.002    0.000    0.006    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:540(apply_tickdir)
      720    0.002    0.000    0.006    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:1619(set_minor_locator)
     2790    0.002    0.000    0.008    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:1129(set_x)
      450    0.002    0.000    0.083    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/lib/shape_base.py:47(take_along_axis)
     2124    0.002    0.000    0.010    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:343(ymin)
      540    0.002    0.000    0.397    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:5267(std)
      270    0.002    0.000    0.006    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:2263(__init__)
      583    0.002    0.000    5.855    0.010 {method 'readline' of '_io.BufferedReader' objects}
      991    0.002    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/getlimits.py:376(__new__)
       45    0.002    0.000    1.300    0.029 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_subplots.py:18(__init__)
      315    0.002    0.000    0.003    0.000 /usr/lib/python3.6/weakref.py:44(__new__)
     3645    0.002    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/lines.py:968(set_color)
      540    0.002    0.000    0.195    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/backend_agg.py:120(draw_path)
     3132    0.002    0.000    0.013    0.000 {method 'max' of 'numpy.ndarray' objects}
      360    0.002    0.000    0.440    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/ticker.py:1983(__call__)
       90    0.002    0.000    0.157    0.002 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/_backend_tk.py:69(blit)
       45    0.002    0.000    0.015    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:1820(_get_label)
     2655    0.002    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:729(set_variant)
     7908    0.002    0.000    0.002    0.000 {built-in method builtins.callable}
      603    0.002    0.000    0.010    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:781(get_yaxis_text2_transform)
       90    0.002    0.000    0.081    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:2377(autoscale_view)
     1080    0.002    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/cbook/__init__.py:909(clean)
     1755    0.002    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:596(filled)
      270    0.002    0.000    2.958    0.011 /usr/lib/python3.6/multiprocessing/util.py:167(__call__)
       90    0.002    0.000    3.585    0.040 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/backend_agg.py:392(draw)
     1019    0.002    0.000    0.002    0.000 /usr/lib/python3.6/tkinter/__init__.py:1376(_root)
     1980    0.002    0.000    0.002    0.000 {built-in method builtins.repr}
      931    0.002    0.000    0.002    0.000 {method 'add' of 'set' objects}
      180    0.002    0.000    0.011    0.000 /usr/lib/python3.6/tempfile.py:296(__next__)
      180    0.002    0.000    0.034    0.000 /usr/lib/python3.6/multiprocessing/context.py:64(Lock)
      272    0.002    0.000    0.002    0.000 {method 'copy' of 'dict' objects}
      360    0.002    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/spines.py:203(_adjust_location)
     2655    0.002    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:1006(get_default_size)
     1170    0.002    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/lines.py:871(get_markeredgecolor)
    12735    0.002    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/artist.py:962(sticky_edges)
     3645    0.002    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/lines.py:526(set_markevery)
    10523    0.002    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:685(get_file)
      230    0.002    0.000    0.124    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:1466(__init__)
      664    0.002    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:2525(get_matrix)
      242    0.002    0.000    0.041    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/path.py:470(contains_point)
     2745    0.002    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:973(set_horizontalalignment)
      180    0.002    0.000    0.005    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/collections.py:216(_prepare_points)
   295/13    0.002    0.000    0.005    0.000 /usr/lib/python3.6/abc.py:196(__subclasscheck__)
       45    0.002    0.000    1.323    0.029 /usr/lib/python3.6/tkinter/__init__.py:2055(destroy)
     1800    0.002    0.000    0.020    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:3037(<listcomp>)
      720    0.002    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/ticker.py:193(_divmod)
      540    0.002    0.000    1.867    0.003 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/extras.py:618(median)
      135    0.002    0.000    0.012    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:3384(set_ylim)
     1800    0.002    0.000    0.053    0.000 {built-in method _functools.reduce}
     1890    0.002    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:979(set_linewidth)
       45    0.002    0.000    6.997    0.155 /usr/lib/python3.6/urllib/request.py:1276(do_open)
       90    0.002    0.000    0.235    0.003 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:1924(_update_label_position)
      891    0.002    0.000    0.014    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/markers.py:759(_set_tickright)
      888    0.002    0.000    0.004    0.000 {built-in method builtins.any}
      230    0.002    0.000    0.010    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:2673(mouse_move)
     4456    0.002    0.000    0.022    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/_methods.py:42(_any)
     1485    0.002    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:386(intervaly)
     2340    0.002    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/lines.py:508(get_fillstyle)
      495    0.002    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/patches.py:337(set_linewidth)
        1    0.002    0.002    0.008    0.008 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:1195(_findfont_cached)
      270    0.002    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/patches.py:355(set_linestyle)
       90    0.002    0.000    0.113    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/backend_agg.py:409(get_renderer)
     1530    0.002    0.000    0.009    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:1818(_check_mask_axis)
      180    0.002    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:2421(<listcomp>)
      416    0.002    0.000    0.002    0.000 {built-in method numpy.core.multiarray.arange}
     1710    0.002    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:879(set_alpha)
       45    0.002    0.000    0.007    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:610(_set_lim_and_transforms)
     1170    0.002    0.000    0.042    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:2801(get_transformed_path_and_affine)
       45    0.002    0.000    1.308    0.029 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/figure.py:1219(add_subplot)
       45    0.002    0.000    1.368    0.030 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/_backend_tk.py:508(__init__)
       45    0.002    0.000    1.360    0.030 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:2582(__init__)
      765    0.002    0.000    0.013    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:793(unit)
      540    0.002    0.000    0.002    0.000 /usr/lib/python3.6/tkinter/__init__.py:2292(<listcomp>)
       45    0.002    0.000    0.006    0.000 /usr/lib/python3.6/multiprocessing/pool.py:368(_map_async)
       15    0.002    0.000    0.015    0.001 transitsim.py:178(save_to_hdf)
       75    0.002    0.000    0.002    0.000 {built-in method builtins.print}
      450    0.002    0.000    0.340    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:2923(std)
     3782    0.002    0.000    0.082    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/_methods.py:34(_sum)
       14    0.002    0.000    0.002    0.000 {built-in method marshal.loads}
      180    0.002    0.000    0.545    0.003 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:1418(grid)
     2336    0.002    0.000    0.017    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:628(__eq__)
      630    0.002    0.000    0.002    0.000 {method 'copy' of 'numpy.generic' objects}
       45    0.002    0.000    0.067    0.001 /usr/local/lib/python3.6/dist-packages/kplr/api.py:208(<listcomp>)
    10963    0.002    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:646(get_style)
       45    0.002    0.000    0.025    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/gridspec.py:477(get_position)
      180    0.002    0.000    0.005    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/collections.py:696(_set_edgecolor)
     1530    0.002    0.000    0.011    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:7813(asanyarray)
      630    0.002    0.000    0.004    0.000 {method 'all' of 'numpy.generic' objects}
       45    0.002    0.000    5.541    0.123 /usr/lib/python3.6/http/client.py:257(_read_status)
       45    0.001    0.000    5.581    0.124 /usr/lib/python3.6/http/client.py:1287(getresponse)
    10963    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:659(get_weight)
      360    0.001    0.000    0.024    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:2232(_get_pixel_distance_along_axis)
      180    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:1668(_set)
    10963    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:653(get_variant)
    10107    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:1772(get_affine)
      230    0.001    0.000    0.001    0.000 /usr/lib/python3.6/weakref.py:66(__call__)
     8235    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:881(get_text)
     1620    0.001    0.000    0.011    0.000 {method 'min' of 'numpy.ndarray' objects}
      180    0.001    0.000    0.002    0.000 /usr/lib/python3.6/weakref.py:165(__setitem__)
     1755    0.001    0.000    0.010    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:242(get_rotation)
      135    0.001    0.000    0.045    0.000 /usr/lib/python3.6/threading.py:828(start)
       90    0.001    0.000   17.821    0.198 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/pyplot.py:2785(scatter)
      360    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:1802(_get_is_separable)
     1305    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/artist.py:836(set_alpha)
       45    0.001    0.000    0.001    0.000 {built-in method numpy.core.multiarray.unravel_index}
      422    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:1269(__init__)
       91    0.001    0.000    0.001    0.000 {method 'readlines' of '_io._IOBase' objects}
       90    0.001    0.000    0.241    0.003 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:1833(add_collection)
     4590    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/figure.py:460(_get_dpi)
      360    0.001    0.000    0.001    0.000 {method 'clip' of 'numpy.ndarray' objects}
     1440    0.001    0.000    0.001    0.000 {method 'item' of 'numpy.generic' objects}
       90    0.001    0.000    0.219    0.002 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/collections.py:185(get_datalim)
      255    0.001    0.000    0.001    0.000 {method 'uniform' of 'mtrand.RandomState' objects}
     2340    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:36(_wrap_text)
       45    0.001    0.000    0.003    0.000 /usr/lib/python3.6/email/feedparser.py:139(__init__)
      360    0.001    0.000    0.006    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:2159(ptp)
       90    0.001    0.000    0.080    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/_backend_tk.py:647(_Spacer)
    10963    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:668(get_stretch)
      441    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:1090(score_stretch)
      720    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:2092(get_view_interval)
       45    0.001    0.000    0.003    0.000 /usr/lib/python3.6/multiprocessing/pool.py:663(__init__)
      315    0.001    0.000    1.120    0.004 /usr/lib/python3.6/tkinter/__init__.py:2347(__init__)
      360    0.001    0.000    0.008    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:2330(blended_transform_factory)
      441    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:1108(score_weight)
       45    0.001    0.000    0.051    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/_pylab_helpers.py:42(destroy)
     1260    0.001    0.000    0.010    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/markers.py:323(get_transform)
     1260    0.001    0.000    0.008    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:2698(get_matrix)
       45    0.001    0.000    0.037    0.001 /usr/local/lib/python3.6/dist-packages/kplr/api.py:439(<listcomp>)
       45    0.001    0.000    2.838    0.063 /usr/lib/python3.6/tkinter/__init__.py:2000(__init__)
     2745    0.001    0.000    0.006    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:1140(set_y)
     3132    0.001    0.000    0.011    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/_methods.py:26(_amax)
      180    0.001    0.000    0.004    0.000 /usr/lib/python3.6/threading.py:498(__init__)
      180    0.001    0.000    0.007    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/spines.py:392(set_position)
      180    0.001    0.000   33.340    0.185 /usr/lib/python3.6/threading.py:533(wait)
       45    0.001    0.000    0.013    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:590(set_figure)
      540    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/cycler.py:225(__iter__)
     1142    0.001    0.000    0.159    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/patches.py:708(get_patch_transform)
      422    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/patches.py:673(get_path)
       90    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/_backend_tk.py:733(update)
       45    0.001    0.000    0.038    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/_backend_tk.py:277(_update_pointer_position)
      685    0.001    0.000    0.001    0.000 {method '_checkClosed' of '_io._IOBase' objects}
       51    0.001    0.000    0.028    0.001 /scratch/yyl/noisecorre/transit_basic.py:54(__init__)
       90    0.001    0.000    0.014    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:1433(apply_aspect)
       90    0.001    0.000   11.565    0.129 /usr/lib/python3.6/tkinter/__init__.py:2467(_create)
      267    0.001    0.000    0.001    0.000 {built-in method posix.stat}
       90    0.001    0.000    0.175    0.002 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:2297(_update_label_position)
     3060    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:2915(interval_contains)
     1260    0.001    0.000    0.001    0.000 {built-in method _tkinter._flatten}
      467    0.001    0.000    0.005    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/figure.py:450(_get_axes)
      360    0.001    0.000    0.002    0.000 /usr/lib/python3.6/email/_policybase.py:293(header_source_parse)
  270/180    0.001    0.000    0.595    0.003 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:666(__get__)
      180    0.001    0.000    0.595    0.003 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/collections.py:880(draw)
      270    0.001    0.000    0.006    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:395(width)
     1260    0.001    0.000    0.010    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:824(copy)
      836    0.001    0.000    0.001    0.000 {method 'decode' of 'bytes' objects}
      720    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/ticker.py:1785(closeto)
       90    0.001    0.000    0.414    0.005 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/__init__.py:1707(inner)
       90    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:995(set)
       45    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/reduction.py:38(__init__)
      630    0.001    0.000    0.006    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/cbook/__init__.py:1624(safe_first_element)
     1215    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:213(get_tick_padding)
      180    0.001    0.000    0.008    0.000 /usr/lib/python3.6/tempfile.py:299(<listcomp>)
     2745    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:591(set_wrap)
      242    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:1401(_update_enter_leave)
       15    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/files.py:42(make_fapl)
       90    0.001    0.000    0.183    0.002 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/path.py:958(get_path_collection_extents)
      612    0.001    0.000    0.023    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:411(_get_text1_transform)
      225    0.001    0.000    0.004    0.000 /usr/lib/python3.6/multiprocessing/process.py:128(is_alive)
      180    0.001    0.000    0.013    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:115(_make_name)
       45    0.001    0.000    0.005    0.000 /usr/lib/python3.6/http/client.py:227(__init__)
       45    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/cbook/__init__.py:189(disconnect)
       45    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/function_base.py:25(linspace)
       45    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:2455(__init__)
       45    0.001    0.000    0.253    0.006 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:580(_init_axis)
     1080    0.001    0.000    0.010    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:2016(all)
      612    0.001    0.000    0.017    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:414(_get_text2_transform)
     2340    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/backend_agg.py:261(points_to_pixels)
      585    0.001    0.000    0.727    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/_backend_tk.py:241(filter_destroy)
     1260    0.001    0.000    0.001    0.000 {built-in method builtins.divmod}
      540    0.001    0.000    0.068    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:4064(__sub__)
       90    0.001    0.000    2.293    0.025 /home/yangyangli/.local/lib/python3.6/site-packages/astropy/stats/sigma_clipping.py:226(sigma_clip)
       45    0.001    0.000    0.001    0.000 /usr/lib/python3.6/socket.py:409(_real_close)
       90    0.001    0.000    0.040    0.000 /usr/lib/python3.6/multiprocessing/context.py:109(SimpleQueue)
      405    0.001    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:1230(current_thread)
      720    0.001    0.000    0.008    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:1519(convert_units)
       45    0.001    0.000    0.001    0.000 /usr/lib/python3.6/socket.py:560(__init__)
      135    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/figure.py:897(<genexpr>)
      242    0.001    0.000    0.005    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/patches.py:112(_process_radius)
       45    0.001    0.000    0.010    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:2196(_get_label)
       45    0.001    0.000    0.005    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/gridspec.py:288(get_subplot_params)
       90    0.001    0.000    0.038    0.000 /usr/lib/python3.6/multiprocessing/queues.py:313(__init__)
       90    0.001    0.000    0.001    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
     3060    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:921(set_clip_path)
      315    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/_backend_tk.py:754(__init__)
      675    0.001    0.000    0.012    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:809(from_bounds)
      270    0.001    0.000    0.007    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:4482(ravel)
      180    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/spines.py:318(_calc_offset_transform)
       45    0.001    0.000    0.002    0.000 /usr/lib/python3.6/multiprocessing/pool.py:619(__init__)
      225    0.001    0.000    0.001    0.000 {built-in method posix.kill}
      360    0.001    0.000    0.005    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/ticker.py:1795(le)
       45    0.001    0.000    0.033    0.001 /usr/lib/python3.6/json/__init__.py:302(loads)
      315    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:3014(get_xlim)
      630    0.001    0.000    0.010    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:1118(set_position)
     1284    0.001    0.000    0.001    0.000 {built-in method math.log10}
      441    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:1029(score_family)
      225    0.001    0.000    0.002    0.000 /usr/lib/python3.6/multiprocessing/popen_fork.py:53(terminate)
       45    0.001    0.000    0.011    0.000 /usr/lib/python3.6/tkinter/__init__.py:2064(readprofile)
       45    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/batman/transitmodel.py:371(__init__)
       45    0.001    0.000   16.089    0.358 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:3210(new_figure_manager)
       90    0.001    0.000    0.008    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:866(_set_position)
      242    0.001    0.000    0.114    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:2115(in_axes)
     3060    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/artist.py:508(get_gid)
      450    0.001    0.000    0.014    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:733(<listcomp>)
       45    0.001    0.000    2.289    0.051 /usr/lib/python3.6/multiprocessing/pool.py:552(_help_stuff_finish)
      180    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/artist.py:172(have_units)
       90    0.001    0.000    2.578    0.029 /home/yangyangli/.local/lib/python3.6/site-packages/astropy/stats/sigma_clipping.py:369(sigma_clipped_stats)
     1170    0.001    0.000    0.012    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/lines.py:694(_get_transformed_path)
      450    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/patches.py:411(set_capstyle)
     1298    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
