         2187925 function calls (2154487 primitive calls) in 78.131 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1208    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:1162(set_verticalalignment)
      956    0.001    0.000    0.008    0.000 {method 'any' of 'numpy.ndarray' objects}
       10    0.001    0.000    0.010    0.001 transitsim.py:176(save_to_hdf)
     1270    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:1129(set_x)
    40/38    0.001    0.000    0.001    0.000 {built-in method builtins.__build_class__}
     1602    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/lines.py:968(set_color)
      120    0.001    0.000    0.730    0.006 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:6688(sort)
      198    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:1401(_update_enter_leave)
      320    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:1619(set_minor_locator)
      256    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:781(get_yaxis_text2_transform)
    34/28    0.001    0.000    0.006    0.000 {built-in method builtins.exec}
     5072    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/artist.py:792(get_rasterized)
      160    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/_methods.py:151(_ptp)
      952    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:343(ymin)
      108    0.001    0.000    0.002    0.000 /usr/lib/python3.6/threading.py:498(__init__)
     1536    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:2734(get_matrix)
    40/20    0.001    0.000    6.283    0.314 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/backend_tkagg.py:8(draw)
       27    0.001    0.000   11.823    0.438 /usr/lib/python3.6/http/client.py:1287(getresponse)
      170    0.001    0.000    0.001    0.000 {method 'uniform' of 'mtrand.RandomState' objects}
      372    0.001    0.000    0.007    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/markers.py:753(_set_tickleft)
      140    0.001    0.000    0.001    0.000 /usr/lib/python3.6/weakref.py:44(__new__)
     5041    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:653(get_variant)
       27    0.001    0.000    0.002    0.000 /usr/lib/python3.6/email/feedparser.py:139(__init__)
       20    0.001    0.000    0.588    0.029 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/figure.py:1219(add_subplot)
      660    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:1656(shape)
      108    0.001    0.000    0.001    0.000 /usr/lib/python3.6/weakref.py:165(__setitem__)
     1344    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:1022(get_hatch_path)
       37    0.001    0.000    0.001    0.000 {built-in method builtins.print}
      240    0.001    0.000    0.083    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/backend_agg.py:120(draw_path)
      441    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:1108(score_weight)
      278    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/patches.py:673(get_path)
       27    0.001    0.000   11.800    0.437 /usr/lib/python3.6/http/client.py:257(_read_status)
       27    0.001    0.000    0.037    0.001 /usr/local/lib/python3.6/dist-packages/kplr/api.py:208(<listcomp>)
       34    0.001    0.000    0.018    0.001 /scratch/yyl/noisecorre/transit_basic.py:54(__init__)
       10    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/files.py:42(make_fapl)
       40    0.001    0.000    0.071    0.002 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/_backend_tk.py:69(blit)
      441    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/getlimits.py:376(__new__)
      120    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:2263(__init__)
      512    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/lines.py:871(get_markeredgecolor)
      160    0.001    0.000    0.193    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/ticker.py:1983(__call__)
       81    0.001    0.000    0.027    0.000 /usr/lib/python3.6/threading.py:828(start)
     1208    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:973(set_horizontalalignment)
     3603    0.001    0.000    0.001    0.000 {built-in method builtins.callable}
        1    0.001    0.001    0.001    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/io/parsers.py:1685(__init__)
      534    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:190(_set_labelrotation)
      441    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:1090(score_stretch)
      108    0.001    0.000   16.703    0.155 /usr/lib/python3.6/threading.py:533(wait)
     1208    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:246(set_rotation_mode)
      280    0.001    0.000    0.006    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:1556(make_mask)
2296/2136    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/spines.py:158(_ensure_position_is_set)
       40    0.001    0.000    0.036    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:2377(autoscale_view)
     1280    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/ticker.py:234(set_axis)
      108    0.001    0.000    0.008    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:115(_make_name)
       20    0.001    0.000    0.401    0.020 /usr/lib/python3.6/tkinter/__init__.py:2055(destroy)
      320    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/ticker.py:193(_divmod)
      700    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:1645(make_mask_none)
     1602    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/lines.py:526(set_markevery)
     5041    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:634(get_family)
     5540    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/artist.py:962(sticky_edges)
      160    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/spines.py:203(_adjust_location)
      298    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/figure.py:450(_get_axes)
       40    0.001    0.000    1.508    0.038 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/backend_agg.py:392(draw)
       60    0.001    0.000    0.005    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:3384(set_ylim)
       20    0.001    0.000    0.447    0.022 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:2582(__init__)
     1168    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:729(set_variant)
      480    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/cbook/__init__.py:909(clean)
      880    0.001    0.000    0.001    0.000 {built-in method builtins.repr}
       80    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/collections.py:216(_prepare_points)
     5784    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:682(get_size_in_points)
       27    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/batman/transitmodel.py:371(__init__)
      256    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:540(apply_tickdir)
     1392    0.001    0.000    0.005    0.000 {method 'max' of 'numpy.ndarray' objects}
       27    0.001    0.000    0.021    0.001 /usr/local/lib/python3.6/dist-packages/kplr/api.py:439(<listcomp>)
      383    0.001    0.000    0.001    0.000 {method '_checkClosed' of '_io._IOBase' objects}
      534    0.001    0.000    0.001    0.000 {method 'decode' of 'bytes' objects}
      198    0.001    0.000    0.001    0.000 {built-in method numpy.core.multiarray.arange}
      512    0.001    0.000    0.019    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:2801(get_transformed_path_and_affine)
       80    0.001    0.000    0.203    0.003 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:1418(grid)
      135    0.001    0.000    0.002    0.000 /usr/lib/python3.6/multiprocessing/process.py:128(is_alive)
      167    0.001    0.000    0.001    0.000 {built-in method posix.stat}
       27    0.001    0.000    0.001    0.000 /usr/lib/python3.6/socket.py:409(_real_close)
      372    0.001    0.000    0.006    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/markers.py:759(_set_tickright)
       27    0.001    0.000    0.003    0.000 /usr/lib/python3.6/http/client.py:227(__init__)
      120    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/patches.py:355(set_linestyle)
      832    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:979(set_linewidth)
      660    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:386(intervaly)
      198    0.001    0.000    0.093    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:2115(in_axes)
      441    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:1029(score_family)
       27    0.001    0.000    1.485    0.055 /usr/lib/python3.6/multiprocessing/pool.py:552(_help_stuff_finish)
      752    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:879(set_alpha)
       27    0.001    0.000    0.003    0.000 /usr/lib/python3.6/multiprocessing/pool.py:368(_map_async)
       40    0.001    0.000    0.106    0.003 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:1924(_update_label_position)
       27    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/reduction.py:38(__init__)
      120    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:883(__call__)
      418    0.001    0.000    0.002    0.000 {built-in method builtins.any}
       20    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:610(_set_lim_and_transforms)
       27    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/pool.py:663(__init__)
     1168    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:1006(get_default_size)
     1240    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:1326(make_mask_descr)
      216    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/_policybase.py:293(header_source_parse)
       27    0.001    0.000    0.434    0.016 transitsim.py:32(__init__)
     4582    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:1772(get_affine)
       52    0.001    0.000    0.145    0.003 /usr/lib/python3.6/http/client.py:534(_get_chunk_left)
     5041    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:646(get_style)
      108    0.001    0.000    0.005    0.000 /usr/lib/python3.6/tempfile.py:299(<listcomp>)
     1020    0.001    0.000    0.008    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:628(__eq__)
       40    0.001    0.000    0.048    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/backend_agg.py:409(get_renderer)
      598    0.001    0.000    0.089    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/patches.py:708(get_patch_transform)
       80    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:2421(<listcomp>)
       40    0.001    0.000    5.839    0.146 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/pyplot.py:2785(scatter)
       20    0.001    0.000    0.450    0.023 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/_backend_tk.py:508(__init__)
      240    0.001    0.000    0.001    0.000 /usr/lib/python3.6/tkinter/__init__.py:2292(<listcomp>)
       59    0.001    0.000    0.381    0.006 /usr/lib/python3.6/multiprocessing/process.py:118(join)
       80    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:1668(_set)
       27    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/function_base.py:25(linspace)
       54    0.001    0.000    0.023    0.000 /usr/lib/python3.6/multiprocessing/queues.py:313(__init__)
       20    0.001    0.000    0.011    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/gridspec.py:477(get_position)
      340    0.001    0.000    0.005    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:793(unit)
     4601    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:685(get_file)
       40    0.001    0.000    0.085    0.002 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/collections.py:185(get_datalim)
      198    0.001    0.000    0.094    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:1383(<listcomp>)
       59    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:3673(format_xdata)
      220    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/patches.py:337(set_linewidth)
      120    0.001    0.000    0.136    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:5267(std)
       20    0.001    0.000    0.001    0.000 {built-in method h5py.h5t.py_create}
      480    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:596(filled)
       80    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/collections.py:696(_set_edgecolor)
      100    0.001    0.000    0.032    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/lib/shape_base.py:47(take_along_axis)
       20    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:2455(__init__)
      160    0.001    0.000    0.011    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:2232(_get_pixel_distance_along_axis)
     1024    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/lines.py:508(get_fillstyle)
     3608    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:881(get_text)
      640    0.001    0.000    0.001    0.000 {method 'item' of 'numpy.generic' objects}
       20    0.001    0.000    0.550    0.028 /usr/lib/python3.6/tkinter/__init__.py:2000(__init__)
       40    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/_backend_tk.py:733(update)
       40    0.001    0.000    0.095    0.002 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:1833(add_collection)
      135    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/popen_fork.py:53(terminate)
      712    0.001    0.000    0.005    0.000 {method 'min' of 'numpy.ndarray' objects}
       54    0.001    0.000    0.025    0.000 /usr/lib/python3.6/multiprocessing/context.py:109(SimpleQueue)
       34    0.001    0.000    0.001    0.000 /scratch/yyl/noisecorre/transit_basic.py:32(incl)
       20    0.001    0.000    0.006    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:590(set_figure)
     2016    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/figure.py:460(_get_dpi)
      160    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:1802(_get_is_separable)
     1024    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:36(_wrap_text)
      574    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/artist.py:836(set_alpha)
      768    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:242(get_rotation)
      270    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/process.py:83(<genexpr>)
       20    0.001    0.000    0.160    0.008 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:580(_init_axis)
      108    0.001    0.000    0.002    0.000 /usr/lib/python3.6/multiprocessing/util.py:136(register_after_fork)
       20    0.001    0.000    0.001    0.000 {built-in method numpy.core.multiarray.unravel_index}
      135    0.001    0.000    0.001    0.000 {built-in method posix.kill}
       31    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/frame.py:2664(__getitem__)
      191    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:2658(_set_cursor)
      280    0.001    0.000    0.002    0.000 {method 'all' of 'numpy.generic' objects}
      160    0.001    0.000    0.001    0.000 {method 'clip' of 'numpy.ndarray' objects}
     1392    0.001    0.000    0.005    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/_methods.py:26(_amax)
      202    0.001    0.000    0.002    0.000 {built-in method _warnings.warn}
      120    0.001    0.000    0.784    0.007 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/extras.py:618(median)
      548    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:824(copy)
       40    0.001    0.000    0.173    0.004 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/__init__.py:1707(inner)
      400    0.001    0.000    0.005    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:7813(asanyarray)
     5041    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:668(get_stretch)
      243    0.001    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:1230(current_thread)
      160    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:2159(ptp)
     1160    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/text.py:1140(set_y)
       20    0.001    0.000    0.014    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/_backend_tk.py:277(_update_pointer_position)
       40    0.001    0.000    0.030    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/_backend_tk.py:647(_Spacer)
       20    0.001    0.000    5.074    0.254 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:3210(new_figure_manager)
      140    0.001    0.000    0.348    0.002 /usr/lib/python3.6/tkinter/__init__.py:2347(__init__)
       27    0.001    0.000   12.690    0.470 /usr/lib/python3.6/urllib/request.py:508(open)
      774    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
     5041    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:659(get_weight)
      160    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:2330(blended_transform_factory)
       80    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/spines.py:392(set_position)
     1336    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:2915(interval_contains)
       40    0.001    0.000    0.077    0.002 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:2297(_update_label_position)
      280    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/cbook/__init__.py:1624(safe_first_element)
      140    0.001    0.000    0.001    0.000 {method 'copy' of 'numpy.generic' objects}
      534    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:213(get_tick_padding)
      560    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:2698(get_matrix)
       20    0.001    0.000    0.022    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/_pylab_helpers.py:42(destroy)
      108    0.001    0.000    0.003    0.000 /usr/lib/python3.6/email/message.py:564(get_content_type)
      320    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:2092(get_view_interval)
      552    0.001    0.000    0.005    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/markers.py:323(get_transform)
      240    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/cycler.py:225(__iter__)
       27    0.001    0.000    0.018    0.001 /usr/lib/python3.6/json/__init__.py:302(loads)
      400    0.001    0.000    0.007    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:3037(<listcomp>)
      340    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:1818(_check_mask_axis)
       80    0.001    0.000    0.212    0.003 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/collections.py:880(draw)
       20    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/cbook/__init__.py:189(disconnect)
       20    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/dataset.py:317(__init__)
       54    0.001    0.000    0.001    0.000 {method 'sendall' of '_socket.socket' objects}
      410    0.001    0.000    0.001    0.000 /usr/lib/python3.6/socket.py:611(readable)
      560    0.001    0.000    0.001    0.000 {built-in method _tkinter._flatten}
       40    0.001    0.000    3.995    0.100 /usr/lib/python3.6/tkinter/__init__.py:2467(_create)
       40    0.001    0.000    0.068    0.002 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/path.py:958(get_path_collection_extents)
   120/80    0.001    0.000    0.225    0.003 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:666(__get__)
      592    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/backend_agg.py:244(get_canvas_width_height)
     1344    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/artist.py:508(get_gid)
      400    0.001    0.000    0.020    0.000 {built-in method _functools.reduce}
      135    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/process.py:150(name)
     1024    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/backend_agg.py:261(points_to_pixels)
       10    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/group.py:42(create_group)
       27    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/pool.py:619(__init__)
      297    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/feedparser.py:78(readline)
      320    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/ticker.py:1785(closeto)
      120    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:395(width)
       27    0.001    0.000    1.879    0.070 /usr/lib/python3.6/multiprocessing/pool.py:537(terminate)
     1473    0.001    0.000    0.001    0.000 {method 'getrandbits' of '_random.Random' objects}
      140    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:3014(get_xlim)
      100    0.001    0.000    0.036    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:950(<genexpr>)
       27    0.001    0.000    0.001    0.000 /usr/lib/python3.6/socket.py:560(__init__)
       27    0.001    0.000    0.001    0.000 /usr/lib/python3.6/socket.py:649(close)
      480    0.001    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:2016(all)
      200    0.001    0.000    0.006    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:733(<listcomp>)
       27    0.001    0.000    0.014    0.001 /usr/lib/python3.6/email/parser.py:42(parse)
      120    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:4482(ravel)
       40    0.001    0.000    0.002    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/transforms.py:995(set)
       27    0.001    0.000    0.001    0.000 /usr/lib/python3.6/queue.py:27(__init__)
      162    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:1195(putheader)
       27    0.001    0.000    0.025    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/batman/transitmodel.py:215(light_curve)
       84    0.000    0.000    0.008    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:552(transpose)
      118    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/ticker.py:597(format_data_short)
      441    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/font_manager.py:1052(<listcomp>)
       40    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
      100    0.000    0.000    0.118    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:2923(std)
       20    0.000    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:2196(_get_label)
      512    0.000    0.000    0.005    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/lines.py:694(_get_transformed_path)
       40    0.000    0.000    0.006    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axes/_base.py:1433(apply_aspect)
       80    0.000    0.000    5.077    0.063 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/pyplot.py:571(gcf)
      278    0.000    0.000    0.010    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/axis.py:411(_get_text1_transform)
       27    0.000    0.000    0.002    0.000 /scratch/yyl/noisecorre/kepio.py:94(get_id)
      200    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/patches.py:411(set_capstyle)
       20    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backend_bases.py:1615(__init__)
       62    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/cbook/__init__.py:1864(_topmost_artist)
       20    0.000    0.000    0.005    0.000 /usr/lib/python3.6/tkinter/__init__.py:2064(readprofile)
      260    0.000    0.000    0.258    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/matplotlib/backends/_backend_tk.py:241(filter_destroy)
       54    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/message.py:120(__init__)
