         2427882 function calls (2425932 primitive calls) in 83.240 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      288    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/connection.py:117(__init__)
     2700    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:3172(_is_scalar)
      216    0.001    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:727(_newname)
      288    0.001    0.000    0.048    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:162(__init__)
       72    0.001    0.000    0.003    0.000 /usr/lib/python3.6/urllib/request.py:1238(do_request_)
      144    0.001    0.000    0.004    0.000 /usr/lib/python3.6/multiprocessing/connection.py:501(Pipe)
       72    0.001    0.000    0.036    0.001 /usr/lib/python3.6/email/parser.py:42(parse)
       72    0.001    0.000    0.002    0.000 /usr/lib/python3.6/queue.py:115(put)
       72    0.001    0.000    2.262    0.031 /usr/lib/python3.6/http/client.py:933(connect)
      144    0.001    0.000    2.265    0.016 /usr/lib/python3.6/http/client.py:956(send)
      900    0.001    0.000    0.063    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:4104(__truediv__)
      864    0.001    0.000    0.002    0.000 /usr/lib/python3.6/urllib/parse.py:808(quote_from_bytes)
     1468    0.001    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/util.py:48(debug)
       74    0.001    0.000    0.002    0.000 /usr/lib/python3.6/urllib/parse.py:361(urlparse)
      144    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/message.py:120(__init__)
      792    0.001    0.000    0.003    0.000 /usr/lib/python3.6/email/feedparser.py:128(__next__)
     3571    0.001    0.000    0.001    0.000 {method 'encode' of 'str' objects}
       72    0.001    0.000    4.892    0.068 /usr/lib/python3.6/multiprocessing/pool.py:537(terminate)
       72    0.001    0.000    0.007    0.000 /usr/lib/python3.6/multiprocessing/queues.py:339(put)
       83    0.001    0.000    0.002    0.000 /usr/lib/python3.6/warnings.py:119(filterwarnings)
       72    0.001    0.000    0.001    0.000 transitsim.py:121(<listcomp>)
    40/38    0.001    0.000    0.001    0.000 {built-in method builtins.__build_class__}
       72    0.001    0.000    0.037    0.001 /usr/lib/python3.6/email/parser.py:60(parsestr)
        2    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/internals.py:5298(<listcomp>)
       72    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:635(http_response)
       76    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/indexes/base.py:2033(__contains__)
     1080    0.001    0.000    0.001    0.000 {built-in method builtins.divmod}
      960    0.001    0.000    0.001    0.000 {method 'split' of 'str' objects}
     1319    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
       72    0.001    0.000    2.266    0.031 /usr/lib/python3.6/http/client.py:1017(_send_output)
       72    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/feedparser.py:53(__init__)
       72    0.001    0.000    2.270    0.032 /usr/lib/python3.6/http/client.py:1241(_send_request)
        1    0.001    0.001    0.001    0.001 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/io/parsers.py:1685(__init__)
     3796    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
       60    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/group.py:248(__setitem__)
      360    0.001    0.000    0.002    0.000 /usr/lib/python3.6/threading.py:1062(_wait_for_tstate_lock)
       72    0.001    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:836(__init__)
       60    0.001    0.000    0.012    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/group.py:53(create_dataset)
       72    0.001    0.000    0.004    0.000 /usr/lib/python3.6/multiprocessing/reduction.py:48(dumps)
      288    0.001    0.000    0.002    0.000 /usr/lib/python3.6/tempfile.py:285(rng)
      180    0.001    0.000    2.835    0.016 /home/yangyangli/.local/lib/python3.6/site-packages/astropy/stats/sigma_clipping.py:226(sigma_clip)
      900    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/lib/type_check.py:250(iscomplexobj)
       72    0.001    0.000   54.907    0.763 /usr/lib/python3.6/multiprocessing/pool.py:637(get)
       72    0.001    0.000    0.005    0.000 /scratch/yyl/noisecorre/kepio.py:94(get_id)
       72    0.001    0.000    0.003    0.000 /usr/lib/python3.6/email/feedparser.py:101(push)
      900    0.001    0.000    0.001    0.000 {built-in method numpy.core.multiarray.can_cast}
       72    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/request.py:1233(_get_content_length)
       72    0.001    0.000    2.260    0.031 /usr/lib/python3.6/socket.py:688(create_connection)
      396    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:1821(sum)
       72    0.001    0.000    0.002    0.000 /usr/lib/python3.6/multiprocessing/connection.py:181(send_bytes)
       72    0.001    0.000    0.043    0.001 /usr/lib/python3.6/socket.py:728(getaddrinfo)
       72    0.001    0.000   54.918    0.763 /usr/lib/python3.6/multiprocessing/pool.py:261(map)
      180    0.001    0.000    0.012    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:6350(array)
     2880    0.001    0.000    0.009    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/_methods.py:45(_all)
      144    0.001    0.000    0.003    0.000 /usr/lib/python3.6/threading.py:1104(is_alive)
      216    0.001    0.000    0.002    0.000 /usr/lib/python3.6/threading.py:1024(join)
       72    0.001    0.000    0.001    0.000 /usr/lib/python3.6/socket.py:139(__init__)
       72    0.001    0.000    0.063    0.001 /usr/lib/python3.6/multiprocessing/pool.py:248(_setup_queues)
       90    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:119(get_lcpl)
      360    0.001    0.000    0.003    0.000 /usr/lib/python3.6/multiprocessing/process.py:181(exitcode)
       71    0.001    0.000    4.317    0.061 /usr/lib/python3.6/http/client.py:558(_readall_chunked)
     2520    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:7813(asanyarray)
      288    0.001    0.000    0.001    0.000 /usr/lib/python3.6/weakref.py:109(remove)
      288    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/message.py:29(_splitparam)
       72    0.001    0.000    0.001    0.000 {method 'repeat' of 'numpy.generic' objects}
       72    0.001    0.000    1.157    0.016 /scratch/yyl/noisecorre/keputils.py:200(local_view)
       60    0.001    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/filters.py:73(generate_dcpl)
      181    0.001    0.000    0.002    0.000 /usr/lib/python3.6/re.py:286(_compile)
       72    0.001    0.000    0.007    0.000 /usr/lib/python3.6/urllib/request.py:326(__init__)
      216    0.001    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:966(_stop)
      172    0.001    0.000    0.977    0.006 /usr/lib/python3.6/multiprocessing/popen_fork.py:43(wait)
       72    0.001    0.000   15.400    0.214 /usr/local/lib/python3.6/dist-packages/kplr/api.py:412(light_curves)
      312    0.001    0.000    0.015    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/numeric.py:790(argwhere)
       72    0.001    0.000    0.002    0.000 /usr/lib/python3.6/urllib/request.py:381(_parse)
      864    0.001    0.000    0.003    0.000 /usr/lib/python3.6/urllib/parse.py:747(quote)
       72    0.001    0.000    0.026    0.000 /usr/lib/python3.6/email/feedparser.py:173(feed)
      288    0.001    0.000    0.001    0.000 /usr/lib/python3.6/weakref.py:339(__init__)
       72    0.001    0.000    0.001    0.000 {method 'dump' of '_pickle.Pickler' objects}
       30    0.001    0.000    0.009    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/files.py:230(__init__)
      576    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/message.py:479(set_raw)
      334    0.001    0.000    0.001    0.000 {method 'take' of 'numpy.ndarray' objects}
     2304    0.001    0.000    0.001    0.000 {method 'bit_length' of 'int' objects}
     3060    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:3444(_get_mask)
       72    0.001    0.000    0.004    0.000 {method 'close' of '_io.BufferedReader' objects}
      575    0.001    0.000    0.003    0.000 /usr/lib/python3.6/email/_policybase.py:311(header_fetch_parse)
      864    0.001    0.000    0.003    0.000 /usr/lib/python3.6/urllib/parse.py:791(quote_plus)
      290    0.001    0.000    0.001    0.000 /usr/lib/python3.6/enum.py:265(__call__)
       72    0.001    0.000    0.001    0.000 /usr/lib/python3.6/urllib/parse.py:932(splittype)
      347    0.001    0.000    0.003    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:1933(any)
       72    0.001    0.000    4.893    0.068 /usr/lib/python3.6/multiprocessing/pool.py:610(__exit__)
      288    0.001    0.000    0.001    0.000 /usr/lib/python3.6/weakref.py:334(__new__)
       77    0.001    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/internals.py:4742(external_values)
       72    0.001    0.000    0.003    0.000 /usr/lib/python3.6/urllib/request.py:350(full_url)
       72    0.001    0.000    0.003    0.000 /usr/lib/python3.6/urllib/request.py:308(request_host)
      144    0.001    0.000    0.024    0.000 /usr/lib/python3.6/email/feedparser.py:178(_call_parse)
       72    0.001    0.000    0.001    0.000 {built-in method posix.write}
      575    0.001    0.000    0.001    0.000 /usr/lib/python3.6/email/utils.py:51(_has_surrogates)
    135/2    0.001    0.000    0.001    0.001 /usr/lib/python3.6/abc.py:196(__subclasscheck__)
       72    0.001    0.000    0.329    0.005 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:882(argsort)
     1283    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
      360    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/process.py:162(daemon)
       72    0.000    0.000   10.832    0.150 /usr/lib/python3.6/urllib/request.py:1345(http_open)
       75    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/frame.py:2690(_getitem_column)
       72    0.000    0.000    0.002    0.000 /usr/lib/python3.6/http/client.py:1071(putrequest)
      216    0.000    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:1136(daemon)
       72    0.000    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/connection.py:390(_send_bytes)
      166    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/lib/function_base.py:3659(_quantile_is_valid)
       72    0.000    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:405(close)
      290    0.000    0.000    0.000    0.000 /usr/lib/python3.6/enum.py:515(__new__)
      936    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       72    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
      288    0.000    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/connection.py:130(__del__)
      576    0.000    0.000    0.001    0.000 /usr/lib/python3.6/_weakrefset.py:38(_remove)
      576    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
      360    0.000    0.000    0.000    0.000 {built-in method posix.WIFSIGNALED}
      540    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:3175(_scalar_heuristic)
      360    0.000    0.000    0.004    0.000 /usr/lib/python3.6/multiprocessing/process.py:112(terminate)
       60    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/filters.py:207(get_filters)
      288    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:91(_make_methods)
      144    0.000    0.000   10.832    0.075 /usr/lib/python3.6/urllib/request.py:497(_call_chain)
      216    0.000    0.000    0.005    0.000 /usr/lib/python3.6/email/message.py:588(get_content_maintype)
       72    0.000    0.000    0.004    0.000 /usr/lib/python3.6/email/feedparser.py:184(close)
       77    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/series.py:432(values)
      288    0.000    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:251(_acquire_restore)
       72    0.000    0.000    1.156    0.016 /scratch/yyl/noisecorre/keputils.py:152(generate_view)
       72    0.000    0.000    0.007    0.000 /scratch/yyl/noisecorre/transit_basic.py:78(__init__)
       72    0.000    0.000    0.001    0.000 /usr/lib/python3.6/email/feedparser.py:70(close)
      144    0.000    0.000    0.001    0.000 /usr/lib/python3.6/socket.py:97(_intenum_converter)
       72    0.000    0.000    0.001    0.000 /usr/lib/python3.6/email/feedparser.py:197(_new_message)
      286    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      790    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
      354    0.000    0.000    0.000    0.000 {built-in method builtins.max}
      144    0.000    0.000    0.001    0.000 /usr/lib/python3.6/email/feedparser.py:122(pushlines)
     1080    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/ma/core.py:6367(is_masked)
      848    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       83    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.arange}
       72    0.000    0.000    0.002    0.000 /usr/lib/python3.6/http/client.py:370(_check_close)
       72    0.000    0.000    0.001    0.000 /usr/lib/python3.6/threading.py:334(notify)
       71    0.000    0.000    0.001    0.000 /usr/lib/python3.6/http/client.py:520(_read_and_discard_trailer)
      249    0.000    0.000    0.004    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:2337(amin)
       83    0.000    0.000    0.000    0.000 /usr/lib/python3.6/warnings.py:159(_add_filter)
      864    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:506(is_set)
       86    0.000    0.000    0.000    0.000 {built-in method posix.stat}
      396    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
      432    0.000    0.000    0.000    0.000 {method 'fullmatch' of '_sre.SRE_Pattern' objects}
       60    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:43(guess_dtype)
       72    0.000    0.000    2.270    0.032 /usr/lib/python3.6/http/client.py:1236(request)
       90    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:109(_e)
      360    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:242(__exit__)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:942(close)
       72    0.000    0.000   10.839    0.151 /usr/lib/python3.6/urllib/request.py:140(urlopen)
      696    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
      144    0.000    0.000    0.002    0.000 /usr/lib/python3.6/socket.py:413(close)
      166    0.000    0.000    0.031    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/lib/function_base.py:3647(_quantile_unchecked)
      380    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x9ec020}
       72    0.000    0.000    0.001    0.000 {function HTTPResponse.close at 0x7fa1aa0950d0}
      578    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
      154    0.000    0.000    0.001    0.000 {built-in method _warnings.warn}
      180    0.000    0.000    0.060    0.000 {function MaskedArray.var at 0x7fa1aa488bf8}
      332    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:86(take)
       72    0.000    0.000   10.833    0.150 /usr/lib/python3.6/urllib/request.py:536(_open)
       72    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/batman/transitmodel.py:183(_get_fac)
      360    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       72    0.000    0.000    4.317    0.060 /usr/lib/python3.6/http/client.py:438(read)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/parser.py:18(__init__)
       60    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/group.py:34(__init__)
       72    0.000    0.000    0.002    0.000 /usr/lib/python3.6/socket.py:403(_decref_socketios)
      927    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      288    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
       74    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:394(urlsplit)
      360    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/process.py:146(name)
      360    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:239(__enter__)
       72    0.000    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/connection.py:365(_send)
      172    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/process.py:190(ident)
       72    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:404(repeat)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:394(get_full_url)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/encodings/idna.py:147(encode)
       30    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/compat.py:103(filename_encode)
       72    0.000    0.000   54.906    0.763 /usr/lib/python3.6/multiprocessing/pool.py:634(wait)
      180    0.000    0.000    0.002    0.000 /usr/lib/python3.6/re.py:231(compile)
      288    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/context.py:196(get_start_method)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/feedparser.py:210(_pop_message)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:367(data)
      360    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:254(_is_owned)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:879(_get_hostport)
      601    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/common.py:1835(_get_dtype_type)
      312    0.000    0.000    0.006    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:1577(nonzero)
      433    0.000    0.000    0.000    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
      332    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.count_nonzero}
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
      648    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/pool.py:627(ready)
       21    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1233(find_spec)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:804(_get_content_length)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:830(get_data)
      432    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/context.py:186(get_context)
       72    0.000    0.000    2.266    0.031 /usr/lib/python3.6/http/client.py:1223(endheaders)
      433    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        4    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/missing.py:189(_isna_ndarraylike)
      180    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/astropy/stats/sigma_clipping.py:108(__init__)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:923(unwrap)
      332    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/numeric.py:371(count_nonzero)
      142    0.000    0.000    0.000    0.000 {method 'find' of 'bytes' objects}
      322    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/common.py:811(is_integer_dtype)
      288    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
       72    0.000    0.000    0.004    0.000 /usr/lib/python3.6/http/client.py:400(_close_conn)
       29    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.empty}
      360    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:417(flush)
       30    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/files.py:291(<listcomp>)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:250(_optimize_charset)
      144    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/queue.py:199(_init)
     23/9    0.000    0.000    0.007    0.001 <frozen importlib._bootstrap>:936(_find_and_load_unlocked)
      288    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:248(_release_save)
      290    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
      120    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/base.py:269(__init__)
      216    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:1120(daemon)
      288    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/process.py:35(current_process)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:945(splithost)
       72    0.000    0.000    0.000    0.000 {method '__enter__' of '_multiprocessing.SemLock' objects}
       72    0.000    0.000    0.000    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
       16    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:870(_find_spec)
      288    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:412(add_unredirected_header)
      286    0.000    0.000    0.000    0.000 {built-in method posix.WEXITSTATUS}
      216    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:344(full_url)
      432    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:1303(<genexpr>)
      144    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
       72    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        2    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/compat/__init__.py:124(lrange)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:95(__enter__)
       72    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.result_type}
      286    0.000    0.000    0.000    0.000 {built-in method posix.WIFEXITED}
      504    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:995(_output)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:446(add_handler)
      864    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
       88    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/series.py:4019(_sanitize_array)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/email/message.py:303(set_payload)
      144    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
      148    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/parse.py:109(_coerce_args)
      288    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
      288    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.109    0.109 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/io/parsers.py:414(_read)
      360    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/context.py:232(get_context)
      504    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:416(has_header)
      556    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/generic.py:7(_check)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/warnings.py:173(resetwarnings)
       72    0.000    0.000    0.000    0.000 {built-in method _struct.pack}
       30    0.000    0.000    0.000    0.000 /usr/lib/python3.6/os.py:794(fsencode)
       88    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/internals.py:4684(_block)
       75    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/generic.py:2484(_get_item_cache)
      332    0.000    0.000    0.000    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:98(__exit__)
     14/8    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_parse.py:470(_parse)
     23/9    0.000    0.000    0.007    0.001 <frozen importlib._bootstrap>:966(_find_and_load)
      144    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:389(get_method)
      9/6    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/indexes/base.py:255(__new__)
      288    0.000    0.000    0.001    0.000 /usr/lib/python3.6/multiprocessing/connection.py:360(_close)
      432    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/util.py:44(sub_debug)
       28    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:263(cache_from_source)
      144    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
      163    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
      305    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/base.py:61(is_dtype)
       72    0.000    0.000    0.000    0.000 {method 'getbuffer' of '_io.BytesIO' objects}
       14    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:743(get_code)
      360    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
      360    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
      122    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:57(_path_join)
        8    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_dtype}
       14    0.000    0.000    0.000    0.000 {method 'read' of '_io.FileIO' objects}
        1    0.000    0.000    0.003    0.003 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/internals.py:4880(form_blocks)
       83    0.000    0.000    0.001    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/numpy/core/fromnumeric.py:2227(amax)
       72    0.000    0.000    0.000    0.000 /usr/lib/python3.6/queue.py:206(_put)
        5    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/dtypes/cast.py:1207(construct_1d_object_array_from_listlike)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:430(_validate_bytecode_header)
      432    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:1243(<genexpr>)
      239    0.000    0.000    0.000    0.000 /usr/lib/python3.6/_weakrefset.py:70(__contains__)
      159    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        8    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/internals.py:3363(_rebuild_blknos_and_blklocs)
     10/1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/py/_vendored_packages/apipkg.py:92(__init__)
     28/7    0.000    0.000    0.000    0.000 /usr/lib/python3.6/sre_compile.py:64(_compile)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:504(_init_module_attrs)
       72    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x7fa1aa095158}
      122    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:59(<listcomp>)
      216    0.000    0.000    0.000    0.000 {method 'locked' of '_thread.lock' objects}
       76    0.000    0.000    0.000    0.000 /home/yangyangli/.local/lib/python3.6/site-packages/pandas/core/common.py:395(_apply_if_callable)
